stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2023-2024,19.0,Milan,HERNANDEZ Theo,hernandez theo,7.0,7.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,JIMENEZ Alex,jimenez alex,5.5,5.0,0,0,1,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,KALULU Pierre,kalulu pierre,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,KJAER Simon,kjaer simon,6.0,6.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,PELLEGRINO Marco,pellegrino marco,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,SIMIC Jan-Carlo,simic jan-carlo,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,THIAW Malick,thiaw malick,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,TOMORI Fikayo,tomori fikayo,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,ADLI Yacine,adli yacine,6.0,6.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,BENNACER Ismael,bennacer ismael,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,CHUKWUEZE Samuel,chukwueze samuel,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,KRUNIC Rade,krunic rade,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,LOFTUS-CHEEK Ruben,loftus-cheek ruben,7.0,10.0,1,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,MUSAH Yunus,musah yunus,6.0,6.0,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,POBEGA Tommaso,pobega tommaso,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,REIJNDERS Tijjani,reijnders tijjani,6.5,6.5,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,ZEROLI Kevin,zeroli kevin,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,CAMARDA Francesco,camarda francesco,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,GIROUD Olivier,giroud olivier,6.5,9.5,1,0,0,0,0,1.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,JOVIC Luka,jovic luka,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,LEAO Rafael,leao rafael,6.5,7.5,0,1,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,OKAFOR Noah,okafor noah,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,PULISIC Christian,pulisic christian,6.5,7.5,0,1,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,ROMERO Luka,romero luka,,,0,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Milan,TRAORE Chaka,traore chaka,7.0,10.0,1,0,0,0,0,0.0,0.0,Empoli,Empoli - Milan
2023-2024,19.0,Monza,DI GREGORIO Michele,di gregorio michele,6.5,7.5,0,0,0,0,0,0.0,1.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,GORI Stefano,gori stefano,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,SORRENTINO Alessand.,sorrentino alessand.,5.5,3.5,-2,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,BETTELLA Davide,bettella davide,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,BIRINDELLI Samuele,birindelli samuele,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CALDIROLA Luca,caldirola luca,6.5,6.0,0,0,1,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CARBONI Andrea,carboni andrea,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CARBONI Franco Ezeq.,carboni franco ezeq.,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CITTADINI Giorgio,cittadini giorgio,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,D'AMBROSIO Danilo,d'ambrosio danilo,5.5,5.0,0,0,1,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,DONATI Giulio,donati giulio,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,IZZO Armando,izzo armando,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,KYRIAKOPOULOS Georg.,kyriakopoulos georg.,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,MARI Pablo,mari pablo,6.0,6.0,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,PEREIRA Pedro,pereira pedro,6.0,6.0,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,AKPA AKPRO Jean-Dan.,akpa akpro jean-dan.,6.0,5.5,0,0,1,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,BONDO Warren,bondo warren,6.5,6.5,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CIURRIA Patrick,ciurria patrick,6.0,6.0,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,COLPANI Andrea,colpani andrea,5.5,5.5,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,GAGLIARDINI Roberto,gagliardini roberto,6.0,5.5,0,0,1,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,MACHIN Jose',machin jose',,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,PESSINA Matteo,pessina matteo,6.0,6.0,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,VIGNATO Samuele,vignato samuele,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,ANTUNOVIC Mate,antunovic mate,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CAPRARI Gianluca,caprari gianluca,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,CARBONI Valentin,carboni valentin,7.5,11.5,1,1,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,COLOMBO Lorenzo,colombo lorenzo,,,0,0,1,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,DANY MOTA Mota Carv.,dany mota mota carv.,7.0,11.0,1,1,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,GOMEZ Alejandro,gomez alejandro,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Monza,MARIC Mirko,maric mirko,,,0,0,0,0,0,0.0,0.0,Frosinone,Frosinone - Monza
2023-2024,19.0,Napoli,CONTINI Nikita,contini nikita,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,GOLLINI Pierluigi,gollini pierluigi,6.0,3.0,-3,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,MERET Alex,meret alex,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,DI LORENZO Giovanni,di lorenzo giovanni,5.5,5.5,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,JUAN JESUS Guilherm.,juan jesus guilherm.,4.0,3.5,0,0,1,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,MARIO RUI Silva Dua.,mario rui silva dua.,4.5,4.5,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,MAZZOCCHI Pasquale,mazzocchi pasquale,3.0,2.0,0,0,0,1,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,NATAN DE SOUZA,natan de souza,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,OLIVERA Mathias,olivera mathias,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,OSTIGARD Leo,ostigard leo,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,RRAHMANI Amir,rrahmani amir,5.0,5.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,ZANOLI Alessandro,zanoli alessandro,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,ANGUISSA Andre' Zam.,anguissa andre' zam.,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,CAJUSTE Jens,cajuste jens,4.5,4.5,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,DEMME Diego,demme diego,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,GAETANO Gianluca,gaetano gianluca,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,LINDSTROM Jesper,lindstrom jesper,6.0,6.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,LOBOTKA Stanislav,lobotka stanislav,6.0,6.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,ZERBIN Alessio,zerbin alessio,5.0,5.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,ZIELINSKI Piotor,zielinski piotor,4.0,3.5,0,0,1,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,KVARATSKHELIA Khvic.,kvaratskhelia khvic.,4.0,4.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,OSIMHEN Victor,osimhen victor,,,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,POLITANO Matteo,politano matteo,5.5,5.5,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,RASPADORI Giacomo,raspadori giacomo,4.0,4.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Napoli,SIMEONE Giovanni,simeone giovanni,6.0,6.0,0,0,0,0,0,0.0,0.0,Torino,Torino - Napoli
2023-2024,19.0,Roma,BOER Pietro,boer pietro,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,RUI PATRICIO,rui patricio,6.5,5.5,-1,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,SVILAR Mile,svilar mile,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,CELIK Zeki,celik zeki,6.0,6.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,HUIJSEN Dean,huijsen dean,6.5,6.5,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,KARSDORP Rick,karsdorp rick,6.0,6.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,KRISTENSEN Rasmus,kristensen rasmus,6.5,6.0,0,0,1,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,KUMBULLA Marash,kumbulla marash,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,LLORENTE Diego,llorente diego,5.0,5.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,MANCINI Gianluca,mancini gianluca,7.0,7.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,NDICKA Evan,ndicka evan,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,SMALLING Chris,smalling chris,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,SPINAZZOLA Leonardo,spinazzola leonardo,5.5,5.5,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,AOUAR Houssem,aouar houssem,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,BOVE Edoardo,bove edoardo,6.5,6.5,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,CRISTANTE Bryan,cristante bryan,6.0,6.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,PAGANO Riccardo,pagano riccardo,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,PAREDES Leandro,paredes leandro,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,PELLEGRINI Lorenzo,pellegrini lorenzo,6.0,6.0,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,PISILLI Niccolo,pisilli niccolo,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,SANCHES Renato,sanches renato,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,ZALEWSKI Nicola,zalewski nicola,5.5,5.5,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,ABRAHAM Tammy,abraham tammy,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,AZMOUN Sardar,azmoun sardar,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,BELOTTI Andrea,belotti andrea,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,DYBALA Paulo,dybala paulo,7.5,10.5,1,0,0,0,0,1.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,EL SHAARAWY Stephan,el shaarawy stephan,,,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Roma,LUKAKU Romelu,lukaku romelu,6.5,6.5,0,0,0,0,0,0.0,0.0,Atalanta,Roma - Atalanta
2023-2024,19.0,Salernitana,COSTIL Benoit,costil benoit,6.0,4.0,-2,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,FIORILLO Vincenzo,fiorillo vincenzo,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,OCHOA Guillermo,ochoa guillermo,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,SALVATI Gregorio,salvati gregorio,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,BRADARIC Domagoj,bradaric domagoj,6.5,6.5,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,BRONN Dylan,bronn dylan,6.0,6.0,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,DANILIUC Flavius,daniliuc flavius,6.0,6.0,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,FAZIO Federico,fazio federico,6.5,6.5,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,GYOMBER Norbert,gyomber norbert,5.5,5.0,0,0,1,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,LOVATO Matteo,lovato matteo,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,PIROLA Lorenzo,pirola lorenzo,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,SAMBIA Junior,sambia junior,6.5,6.5,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,BOHINEN Emil,bohinen emil,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,CANDREVA Antonio,candreva antonio,6.5,6.5,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,COULIBALY Lassana,coulibaly lassana,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,KASTANOS Grigoris,kastanos grigoris,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,LEGOWSKI Mateusz,legowski mateusz,6.5,6.5,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,MAGGIORE Giulio,maggiore giulio,6.0,8.0,1,0,0,1,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,MARTEGANI Agustin,martegani agustin,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,BOTHEIM Erik,botheim erik,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,CABRAL Jovane,cabral jovane,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,DIA Boulaye,dia boulaye,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,IKWUEMESI Chukwubui.,ikwuemesi chukwubui.,5.0,5.0,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,SIMY Nwankwo,simy nwankwo,6.0,6.0,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,STEWART Trivante,stewart trivante,,,0,0,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Salernitana,TCHAOUNA Loum,tchaouna loum,6.0,7.0,0,1,0,0,0,0.0,0.0,Juventus,Salernitana - Juventus
2023-2024,19.0,Sassuolo,CONSIGLI Andrea,consigli andrea,7.5,11.5,0,0,0,0,0,1.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,CRAGNO Alessio,cragno alessio,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,PEGOLO Gianluca,pegolo gianluca,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,ERLIC Martin,erlic martin,6.0,6.0,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,FALASCA Matteo,falasca matteo,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,FERRARI Gianmarco,ferrari gianmarco,5.5,5.5,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,MISSORI Filippo,missori filippo,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,PAZ Yeferson,paz yeferson,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,PEDERSEN Marcus,pedersen marcus,6.5,7.5,0,1,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,RUAN Tressoldi,ruan tressoldi,6.0,6.0,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,TOLJAN Jeremy,toljan jeremy,6.0,6.0,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,VINA Matias,vina matias,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,VITI Mattia,viti mattia,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,BAJRAMI Nedim,bajrami nedim,5.5,5.5,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,BOLOCA Daniel,boloca daniel,6.0,6.0,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,CASTILLEJO Samu,castillejo samu,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,CEIDE Emil Konradsen,ceide emil konradsen,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,HENRIQUE Matheus,henrique matheus,7.0,6.5,0,0,1,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,LIPANI Luca,lipani luca,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,OBIANG Pedro,obiang pedro,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,RACIC Uros,racic uros,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,THORSTVEDT Kristian,thorstvedt kristian,6.5,6.5,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,VOLPATO Cristian,volpato cristian,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,ALVAREZ Agustin,alvarez agustin,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,BERARDI Domenico,berardi domenico,5.5,5.0,0,0,1,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,DEFREL Gregoire,defrel gregoire,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,LAURIENTE Armand,lauriente armand,5.5,5.5,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,MULATTIERI Samuele,mulattieri samuele,,,0,0,0,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Sassuolo,PINAMONTI Andrea,pinamonti andrea,6.5,9.0,1,0,1,0,0,0.0,0.0,Fiorentina,Sassuolo - Fiorentina
2023-2024,19.0,Torino,FIORENZA Matteo,fiorenza matteo,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,GEMELLO Luca,gemello luca,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,MILINKOVIC Vanja,milinkovic vanja,7.0,8.0,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,POPA Mihai,popa mihai,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,BELLANOVA Raoul,bellanova raoul,6.5,6.5,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,BUONGIORNO Alessand.,buongiorno alessand.,7.0,10.0,1,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,DJIDJI Koffi,djidji koffi,7.5,7.5,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,LAZARO Valentino,lazaro valentino,6.5,7.5,0,1,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,N'GUESSAN Ange,n'guessan ange,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,RODRIGUEZ Ricardo,rodriguez ricardo,6.5,6.5,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,SAZONOV Saba,sazonov saba,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,SCHUURS Perr,schuurs perr,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,SOPPY Brandon,soppy brandon,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,VOJVODA Mergim,vojvoda mergim,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,ZIMA David,zima david,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,GINEITIS Gvidas,gineitis gvidas,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,ILIC Ivan,ilic ivan,7.0,7.0,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,LINETTY Karol,linetty karol,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,RADONJIC Nemanja,radonjic nemanja,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,RICCI Samuele,ricci samuele,6.0,6.0,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,TAMEZE Adrien,tameze adrien,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,VLASIC Nikola,vlasic nikola,8.0,11.0,1,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,KARAMOH Yann,karamoh yann,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,PELLEGRI Pietro,pellegri pietro,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,SANABRIA Antonio,sanabria antonio,7.0,10.0,1,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,SECK Demba,seck demba,,,0,0,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Torino,ZAPATA Duvan,zapata duvan,6.5,7.5,0,1,0,0,0,0.0,0.0,Napoli,Torino - Napoli
2023-2024,19.0,Udinese,OKOYE Maduka,okoye maduka,5.0,3.0,-2,0,0,0,0,0.0,0.0,Lazio,Udinese - Lazio
2023-2024,19.0,Udinese,PADELLI Daniele,padelli daniele,,,0,0,0,0,0,0.0,0.0,Lazio,Udinese - Lazio
